0.17848044633865356,0.0006841400754638016,0.16710717976093292,0.005608830600976944,0.17444579303264618,0.06444850564002991,0.40922510623931885
0.07035593688488007,0.00048009175225161016,0.04409132897853851,0.004989993758499622,0.06192722171545029,0.0074803028255701065,0.8106750845909119
0.06152082234621048,0.00013838204904459417,0.056828804314136505,0.0013024305226281285,0.05493766441941261,0.006802425254136324,0.8184694647789001
0.02847922593355179,9.425324606127106e-06,0.011258878745138645,0.019507478922605515,0.018415099009871483,0.0015814524376764894,0.9207484722137451
0.1293419599533081,0.0008291074773296714,0.11999918520450592,0.07740882784128189,0.10516710579395294,0.03327557072043419,0.5339782238006592
0.00015270011499524117,4.597165457198571e-07,5.227550718700513e-05,0.9920849204063416,0.00010629498137859628,0.002030536299571395,0.00557278748601675
0.006938740611076355,6.8742323492188e-05,0.004374811425805092,0.8034486174583435,0.0102400416508317,0.00496129272505641,0.1699676811695099
0.09792891889810562,0.000518888933584094,0.04153088852763176,0.6981785297393799,0.006433593574911356,0.1417594999074936,0.013649639673531055
0.13875769078731537,0.000269178330199793,0.09102869778871536,0.003960866946727037,0.22122304141521454,0.09128592908382416,0.4534745514392853
0.15173664689064026,0.00012868597696069628,0.044083867222070694,0.029881378635764122,0.03728372976183891,0.11482638120651245,0.6220593452453613
0.06167537719011307,0.0002204091870225966,0.05940420553088188,0.0015187014359980822,0.061661966145038605,0.005067288875579834,0.8104520440101624
0.13956008851528168,0.0013147101271897554,0.16905365884304047,0.01866181194782257,0.10681768506765366,0.017675092443823814,0.5469169020652771
0.08705352246761322,0.0004585225251503289,0.055325888097286224,0.012019547633826733,0.028379317373037338,0.030912891030311584,0.7858503460884094
0.11139123141765594,0.0006428064662031829,0.07539347559213638,0.0047544012777507305,0.04718676581978798,0.025288883596658707,0.7353423833847046
0.0001745692134136334,6.391425131369033e-07,5.9388403315097094e-05,0.9822582006454468,9.332038462162018e-05,0.0018535609124228358,0.015560297295451164
0.017215462401509285,4.856026862398721e-05,0.002987453481182456,0.9403067231178284,0.002115517621859908,0.02466704323887825,0.012659292668104172
0.002783065428957343,1.174752014776459e-05,0.0008441964746452868,0.970098078250885,0.0006682861130684614,0.01011434756219387,0.01548017654567957
0.14995956420898438,0.0006555194850079715,0.05351328104734421,0.3357617259025574,0.09401709586381912,0.02692665345966816,0.33916619420051575
0.09197577089071274,0.0024790603201836348,0.045784760266542435,0.03526829928159714,0.08389071375131607,0.013567733578383923,0.7270336747169495
0.052358560264110565,0.00024652518914081156,0.03330808877944946,0.03773583844304085,0.029179023578763008,0.012068519368767738,0.8351033926010132
0.10208205878734589,0.0003339354007039219,0.10700573027133942,0.06171976029872894,0.06126893684267998,0.05028422921895981,0.617305338382721
0.07892987877130508,3.551945337676443e-05,0.016990838572382927,0.02377808652818203,0.07178214192390442,0.002666569547727704,0.8058170080184937
0.1686360090970993,0.0009941388852894306,0.1266540139913559,0.022796468809247017,0.07704944163560867,0.02221836894750595,0.5816515684127808
0.11960452795028687,0.0008004464907571673,0.1191641166806221,0.014988096430897713,0.08366357535123825,0.1315910518169403,0.5301882028579712
0.10080808401107788,0.0005574349197559059,0.04964433237910271,0.011213620193302631,0.07781423628330231,0.018568724393844604,0.7413935661315918
0.10010606795549393,4.18895433540456e-05,0.032437246292829514,0.025206061080098152,0.061615314334630966,0.005404551979154348,0.7751888632774353
0.11383210867643356,0.00026322645135223866,0.16173413395881653,0.016170086339116096,0.04666205868124962,0.16038845479488373,0.5009499192237854
0.1126304343342781,0.00038470907020382583,0.10287600010633469,0.01723483018577099,0.04773909971117973,0.03283820301294327,0.6862967014312744
0.06328415125608444,0.0001267928455490619,0.05344601720571518,0.00592405628412962,0.03349929302930832,0.02133924700319767,0.8223804831504822
0.05902218818664551,0.0007011289126239717,0.05321180447936058,0.005230418406426907,0.0573054663836956,0.02154914289712906,0.8029798269271851
0.07688677310943604,0.0003995557490270585,0.07147303968667984,0.003358773421496153,0.061063624918460846,0.04778967797756195,0.7390285134315491
0.07402144372463226,0.00030133052496239543,0.08033706247806549,0.0350724421441555,0.03818955644965172,0.02935091406106949,0.7427272200584412
0.09371215850114822,0.0002101397985825315,0.033097513020038605,0.698746383190155,0.014431549236178398,0.03794989734888077,0.12185235321521759
0.2162928581237793,0.0003723883128259331,0.06950610876083374,0.28928467631340027,0.05235452950000763,0.02497292496263981,0.34721651673316956
0.09720945358276367,0.0003649773425422609,0.08292175829410553,0.0488811656832695,0.045589759945869446,0.04355667158961296,0.6814761757850647
